,gsId,name,type,gradeRange,enrollment,parentRating,city,state,address,phone,fax,website,ncesId,lat,lon,overviewLink,ratingsLink,reviewsLink,schoolStatsLink,gsRating,districtId,district,districtNCESId,Zip Code
12,882,Building for the Future/Seeds of Tomorrow,private,n/a,,,Washington,DC,"2041 Martin Luther King Jr. Ave, 
Washington, DC  20020",(202) 747-7530,(717) 394-0885,http://empoweringcenter.org/newempoweringcenter,,38.86591,-76.98979,https://www.greatschools.org/washington-dc/washington/882-Building-For-The-Future-Seeds-Of-Tomorrow/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/882-Building-For-The-Future-Seeds-Of-Tomorrow/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/882-Building-For-The-Future-Seeds-Of-Tomorrow/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/882-Building-For-The-Future-Seeds-Of-Tomorrow/?utm_source=GSAPI&utm_medium=referral,,,,,20020
13,292,C.H.O.I.C.E. Academy @ Washington Met,public,7-12 & ungraded,,1.0,Washington,DC,"300 Bryant Street NW, 
Washington, DC  20001",(202) 939-4350,,www.dcps.dc.gov/DCPS/CHOICE,110003000418,38.920216,-77.016716,https://www.greatschools.org/washington-dc/washington/292-C.H.O.I.C.E.-Academy-@-Washington-Met/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/292-C.H.O.I.C.E.-Academy-@-Washington-Met/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/292-C.H.O.I.C.E.-Academy-@-Washington-Met/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/292-C.H.O.I.C.E.-Academy-@-Washington-Met/?utm_source=GSAPI&utm_medium=referral,,1.0,District Of Columbia Public Schools,1100030.0,20001
14,239,Calvary Christian Academy,private,PK-8,202.0,4.0,Washington,DC,"806 Rhode Island Ave NE, 
Washington, DC  20018",(202) 526-5176,(202) 526-2672,http://www.calvarychristianacad.org,K9301156,38.92223,-76.99422,https://www.greatschools.org/washington-dc/washington/239-Calvary-Christian-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/239-Calvary-Christian-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/239-Calvary-Christian-Academy/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/239-Calvary-Christian-Academy/?utm_source=GSAPI&utm_medium=referral,,,,,20018
15,861,Capital City PCS - Middle School,charter,5-8,339.0,4.0,Washington,DC,"100 Peabody Street Northwest, 
Washington, DC  20011",(202) 808-9800,(202) 733-1812,http://www.ccpcs.org,110003500464,38.962334,-77.01261,https://www.greatschools.org/washington-dc/washington/861-Capital-City-PCS---Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/861-Capital-City-PCS---Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/861-Capital-City-PCS---Middle-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/861-Capital-City-PCS---Middle-School/?utm_source=GSAPI&utm_medium=referral,7.0,74.0,Capital City Pcs,1100035.0,20011
16,190,Capitol Hill Day School,private,PK-8,225.0,5.0,Washington,DC,"210 South Carolina Ave SE, 
Washington, DC  20003",(202) 547-2244,(202) 543-4597,http://www.chds.org,00253415,38.88226,-77.00312,https://www.greatschools.org/washington-dc/washington/190-Capitol-Hill-Day-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/190-Capitol-Hill-Day-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/190-Capitol-Hill-Day-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/190-Capitol-Hill-Day-School/?utm_source=GSAPI&utm_medium=referral,,,,,20003
17,840,Capitol Hill Montessori @ Logan,public,PK-8,224.0,4.0,Washington,DC,"215 G Street Northeast, 
Washington, DC  20002",(202) 698-4467,(202) 698-4533,http://www.dcps.dc.gov,110003000446,38.898502,-77.00257,https://www.greatschools.org/washington-dc/washington/840-Capitol-Hill-Montessori-@-Logan/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/840-Capitol-Hill-Montessori-@-Logan/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/840-Capitol-Hill-Montessori-@-Logan/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/840-Capitol-Hill-Montessori-@-Logan/?utm_source=GSAPI&utm_medium=referral,8.0,1.0,District Of Columbia Public Schools,1100030.0,20002
18,64,Cardozo Education Campus,public,6-12,783.0,4.0,Washington,DC,"1200 Clifton Street Northwest, 
Washington, DC  20009",(202) 673-7385,(202) 673-2232,http://www.dcps.dc.gov,110003000082,38.92195,-77.02826,https://www.greatschools.org/washington-dc/washington/64-Cardozo-Education-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/64-Cardozo-Education-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/64-Cardozo-Education-Campus/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/64-Cardozo-Education-Campus/?utm_source=GSAPI&utm_medium=referral,3.0,1.0,District Of Columbia Public Schools,1100030.0,20009
19,883,Career Training Program,private,n/a,,,Washington,DC,"700 Monroes St, NE, 
Washington, DC  20017",(202) 526-1400,(202) 526-1405,,,38.932556,-76.995804,https://www.greatschools.org/washington-dc/washington/883-Career-Training-Program/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/883-Career-Training-Program/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/883-Career-Training-Program/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/883-Career-Training-Program/?utm_source=GSAPI&utm_medium=referral,,,,,20017
20,323,Carlos Rosario International PCS,charter,n/a,1750.0,5.0,Washington,DC,"1100 Harvard Street, NW, 
Washington, DC  20009",(202) 797-4700,(202) 232-6442,,110000400218,38.926716,-77.02705,https://www.greatschools.org/washington-dc/washington/323-Carlos-Rosario-International-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/323-Carlos-Rosario-International-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/323-Carlos-Rosario-International-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/323-Carlos-Rosario-International-PCS/?utm_source=GSAPI&utm_medium=referral,,42.0,Carlos Rosario International Pcs,1100004.0,20009
21,593,Center City PCS - Brightwood,charter,PK-8,238.0,3.0,Washington,DC,"6008 Georgia Avenue Northwest, 
Washington, DC  20011",(202) 723-3322,(202) 291-0219,http://www.centercitypcs.org,110007300400,38.963215,-77.02839,https://www.greatschools.org/washington-dc/washington/593-Center-City-PCS---Brightwood/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/593-Center-City-PCS---Brightwood/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/593-Center-City-PCS---Brightwood/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/593-Center-City-PCS---Brightwood/?utm_source=GSAPI&utm_medium=referral,7.0,114.0,Center City Pcs,1100073.0,20011
22,594,Center City PCS - Capitol Hill,charter,PK-8,230.0,2.0,Washington,DC,"1503 East Capitol Street Southeast, 
Washington, DC  20003",(202) 547-7556,(202) 547-5686,http://www.centercitypcs.org,110007300393,38.889454,-76.98325,https://www.greatschools.org/washington-dc/washington/594-Center-City-PCS---Capitol-Hill/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/594-Center-City-PCS---Capitol-Hill/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/594-Center-City-PCS---Capitol-Hill/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/594-Center-City-PCS---Capitol-Hill/?utm_source=GSAPI&utm_medium=referral,,114.0,Center City Pcs,1100073.0,20003
23,595,Center City PCS - Congress Heights,charter,PK-8,254.0,4.0,Washington,DC,"220 Highview Place Southeast, 
Washington, DC  20032",(202) 562-7070,(202) 574-5829,http://www.centercitypcs.org,110007300412,38.841515,-77.00458,https://www.greatschools.org/washington-dc/washington/595-Center-City-PCS---Congress-Heights/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/595-Center-City-PCS---Congress-Heights/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/595-Center-City-PCS---Congress-Heights/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/595-Center-City-PCS---Congress-Heights/?utm_source=GSAPI&utm_medium=referral,6.0,114.0,Center City Pcs,1100073.0,20032
24,596,Center City PCS - Petworth,charter,PK-8,235.0,4.0,Washington,DC,"510 Webster Street Northwest, 
Washington, DC  20011",(202) 726-9212,(202) 726-3378,http://www.centercitypcs.org,110007300395,38.943764,-77.02087,https://www.greatschools.org/washington-dc/washington/596-Center-City-PCS---Petworth/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/596-Center-City-PCS---Petworth/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/596-Center-City-PCS---Petworth/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/596-Center-City-PCS---Petworth/?utm_source=GSAPI&utm_medium=referral,6.0,114.0,Center City Pcs,1100073.0,20011
25,597,Center City PCS - Shaw,charter,PK-8,218.0,3.0,Washington,DC,"711 N Street Northwest, 
Washington, DC  20001",(202) 234-1093,(202) 462-6875,http://www.centercitypcs.org,110007300404,38.907524,-77.022484,https://www.greatschools.org/washington-dc/washington/597-Center-City-PCS---Shaw/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/597-Center-City-PCS---Shaw/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/597-Center-City-PCS---Shaw/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/597-Center-City-PCS---Shaw/?utm_source=GSAPI&utm_medium=referral,8.0,114.0,Center City Pcs,1100073.0,20001
26,598,Center City PCS - Trinidad,charter,PK-8,230.0,4.0,Washington,DC,"1217 West Virginia Avenue Northeast, 
Washington, DC  20002",(202) 397-1614,(202) 398-4832,http://www.centercitypcs.org,110007300403,38.90532,-76.99122,https://www.greatschools.org/washington-dc/washington/598-Center-City-PCS---Trinidad/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/598-Center-City-PCS---Trinidad/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/598-Center-City-PCS---Trinidad/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/598-Center-City-PCS---Trinidad/?utm_source=GSAPI&utm_medium=referral,,114.0,Center City Pcs,1100073.0,20002
27,566,Cesar Chavez PCS for Public Policy - Chavez Prep Middle School,charter,6-9,357.0,,Washington,DC,"770 Kenyon Street Northwest, 
Washington, DC  20010",(202) 723-3975,(202) 723-3976,http://www.chavezschools.org,110000500377,38.92961,-77.02554,https://www.greatschools.org/washington-dc/washington/566-Cesar-Chavez-PCS-For-Public-Policy---Chavez-Prep-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/566-Cesar-Chavez-PCS-For-Public-Policy---Chavez-Prep-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/566-Cesar-Chavez-PCS-For-Public-Policy---Chavez-Prep-Middle-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/566-Cesar-Chavez-PCS-For-Public-Policy---Chavez-Prep-Middle-School/?utm_source=GSAPI&utm_medium=referral,4.0,75.0,Cesar Chavez Public Pcs,1100005.0,20010
28,592,Cesar Chavez PCS for Public Policy- Parkside MiddleSchool,charter,6-8,302.0,2.0,Washington,DC,"3701 Hayes Street Northeast, 
Washington, DC  20019",(202) 398-2230,(202) 398-2535,http://www.chavezschools.org,110000500328,38.90136,-76.9491,https://www.greatschools.org/washington-dc/washington/592-Cesar-Chavez-PCS-For-Public-Policy--Parkside-MiddleSchool/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/592-Cesar-Chavez-PCS-For-Public-Policy--Parkside-MiddleSchool/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/592-Cesar-Chavez-PCS-For-Public-Policy--Parkside-MiddleSchool/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/592-Cesar-Chavez-PCS-For-Public-Policy--Parkside-MiddleSchool/?utm_source=GSAPI&utm_medium=referral,3.0,75.0,Cesar Chavez Public Pcs,1100005.0,20019
29,44,Columbia Heights Education Campus,public,6-12,1393.0,4.0,Washington,DC,"3101 16th Street Northwest, 
Washington, DC  20010",(202) 939-7700,,http://www.dcps.dc.gov,110003000396,38.92952,-77.03576,https://www.greatschools.org/washington-dc/washington/44-Columbia-Heights-Education-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/44-Columbia-Heights-Education-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/44-Columbia-Heights-Education-Campus/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/44-Columbia-Heights-Education-Campus/?utm_source=GSAPI&utm_medium=referral,6.0,1.0,District Of Columbia Public Schools,1100030.0,20010
30,245,"Cornerstone Schools of Washington, D.C.",private,PK-12,130.0,4.0,Washington,DC,"3742 Ely Place SE, 
Washington, DC  20019",(202) 575-0027,(202) 575-0669,http://www.cornerstone-schools.org,A9901122,38.882893,-76.94812,"https://www.greatschools.org/washington-dc/washington/245-Cornerstone-Schools-Of-Washington,-D.C./?utm_source=GSAPI&utm_medium=referral","https://www.greatschools.org/washington-dc/washington/245-Cornerstone-Schools-Of-Washington,-D.C./?utm_source=GSAPI&utm_medium=referral","https://www.greatschools.org/washington-dc/washington/245-Cornerstone-Schools-Of-Washington,-D.C./?utm_source=GSAPI&utm_medium=referral#Reviews","https://www.greatschools.org/washington-dc/washington/245-Cornerstone-Schools-Of-Washington,-D.C./?utm_source=GSAPI&utm_medium=referral",,,,,20019
31,902,D C Preparatory Benning Middle Campus,charter,4-7,220.0,5.0,Washington,DC,"100 41st Street Northeast, 
Washington, DC  20019",(202) 396-3780,,http://www.dcprep.org/,110004800474,38.890778,-76.944954,https://www.greatschools.org/washington-dc/washington/902-D-C-Preparatory-Benning-Middle-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/902-D-C-Preparatory-Benning-Middle-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/902-D-C-Preparatory-Benning-Middle-Campus/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/902-D-C-Preparatory-Benning-Middle-Campus/?utm_source=GSAPI&utm_medium=referral,7.0,80.0,D.C. Preparatory Academy Pcs,1100048.0,20019
32,601,DC Prep - Edgewood Middle Campus,charter,4-8,300.0,5.0,Washington,DC,"701 Edgewood Street NE, 
Washington, DC  20017",(202) 832-5700,(202) 832-5701,http://www.dcprep.org/,110004800277,38.924778,-76.99599,https://www.greatschools.org/washington-dc/washington/601-DC-Prep---Edgewood-Middle-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/601-DC-Prep---Edgewood-Middle-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/601-DC-Prep---Edgewood-Middle-Campus/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/601-DC-Prep---Edgewood-Middle-Campus/?utm_source=GSAPI&utm_medium=referral,8.0,80.0,D.C. Preparatory Academy Pcs,1100048.0,20017
33,849,DC Scholars PCS,charter,PK-7,183.0,,Washington,DC,"5601 East Capitol Street Southeast, 
Washington, DC  20019",(202) 559-6138,(202) 618-9396,http://www.dcscholars.org,110008500438,38.889347,-76.921,https://www.greatschools.org/washington-dc/washington/849-DC-Scholars-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/849-DC-Scholars-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/849-DC-Scholars-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/849-DC-Scholars-PCS/?utm_source=GSAPI&utm_medium=referral,5.0,126.0,Dc Scholars Pcs,1100085.0,20019
34,108,Deal Middle School,public,6-8,1341.0,4.0,Washington,DC,"3815 Fort Drive Northwest, 
Washington, DC  20016",(202) 939-2010,,http://www.dcps.dc.gov,110003000138,38.953495,-77.07446,https://www.greatschools.org/washington-dc/washington/108-Deal-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/108-Deal-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/108-Deal-Middle-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/108-Deal-Middle-School/?utm_source=GSAPI&utm_medium=referral,9.0,1.0,District Of Columbia Public Schools,1100030.0,20016
35,1226,Democracy Prep PCS-Congress Heights,charter,PK-7,620.0,,Washington,DC,"3100 Martin Luther King Junior Avenue Southeast, 
Washington, DC  20032",(202) 561-0860,,http://www.democracyprep.org/,110009500485,38.8435,-76.998146,https://www.greatschools.org/washington-dc/washington/1226-Democracy-Prep-PCS-Congress-Heights/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1226-Democracy-Prep-PCS-Congress-Heights/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1226-Democracy-Prep-PCS-Congress-Heights/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1226-Democracy-Prep-PCS-Congress-Heights/?utm_source=GSAPI&utm_medium=referral,3.0,132.0,Democracy Prep PCS-Congress Heights,,20032
